GCF_000007445.1	Esch_coli_CFT073
GCF_000493755.1	Esch_coli_JJ1886
GCF_003856655.1	Esch_coli_4_4
GCF_003571825.1	Esch_coli_AR_0089
GCF_005221645.1	Esch_coli_136
GCF_002012225.1	Esch_coli_Ecol_881
GCF_003432305.1	Esch_coli_2452
GCF_001660585.1	Esch_coli_NGF1
GCF_900636595.1	Esch_coli_NCTC9080
GCF_003018195.1	Esch_coli_89-3156
GCF_900636015.1	Esch_coli_NCTC11104
GCF_003018315.1	Esch_coli_2013C-3513
GCF_001890305.1	Esch_coli_7784
GCF_003856615.1	Esch_coli_4_0
GCF_002893905.2	Esch_coli_CV839-06
GCF_002156825.1	Esch_coli_95JB1
GCF_001721525.1	Esch_coli_MS6198
GCF_900520395.1	Esch_coli_str_TO148
GCF_002853965.1	Esch_coli_14EC047
GCF_000017745.1	Esch_coli_E24377A
GCF_005156265.1	Esch_coli_EC-129
GCF_003018695.1	Esch_coli_2015C-3107
GCF_003018555.1	Esch_coli_2013C-4225
GCF_003956225.1	Esch_coli_203740
GCF_900635635.1	Esch_coli_NCTC9104
GCF_900636235.1	Esch_coli_NCTC9100
GCF_005222325.1	Esch_coli_108
GCF_002310695.1	Esch_coli_1428
GCF_000499485.1	Esch_coli_K-12_substr_MC4100
GCF_005222405.1	Esch_coli_111
GCF_001900575.1	Esch_coli_C9
GCF_000931565.1	Esch_coli_MNCRE44
GCF_001566615.1	Esch_coli_SaT040
GCF_900636215.1	Esch_coli_NCTC9022
GCF_900174625.1	Esch_coli_WI1_isolate
GCF_001693635.1	Esch_coli_O177_H21
GCF_001901005.1	Esch_coli_H15
GCF_001900795.1	Esch_coli_H2
GCF_900636405.1	Esch_coli_NCTC8196
GCF_001900885.1	Esch_coli_H14
GCF_003813145.1	Esch_coli_50579417
GCF_002996665.1	Esch_coli_EC11
GCF_000233875.1	Esch_coli_clone_D_i2
GCF_003308975.1	Esch_coli_2017C-4173W12
GCF_001276585.2	Esch_coli_RR1
GCF_003336405.1	Esch_coli_AMSCJX02
GCF_002180215.1	Esch_coli_AR_0151
GCF_001886755.1	Esch_coli_MRSN346595
GCF_003018215.1	Esch_coli_2015C-3905
GCF_002211725.1	Esch_coli_ABWA45
GCF_003722195.1	Esch_coli_TR01
GCF_003288275.1	Esch_coli_RM9975
GCF_001886555.1	Esch_coli_MRSN346638
GCF_003112245.1	Esch_coli_RM9322
GCF_002011965.1	Esch_coli_Ecol_276
GCF_003018235.1	Esch_coli_2012C-4221
GCF_003711005.1	Esch_coli_L73
GCF_002953435.1	Esch_coli_HS13-1
GCF_002214205.1	Esch_coli_M160133
GCF_001663075.1	Esch_coli_ER1821R
GCF_003956305.1	Esch_coli_300709
GCF_900497415.1	Esch_coli_EC-TO143
GCF_005222305.1	Esch_coli_109
GCF_003019055.1	Esch_coli_2014C-4423
GCF_004358405.1	Esch_coli_CFSAN027343
GCF_002180135.1	Esch_coli_AR_0162
GCF_000022225.1	Esch_coli_TW14359
GCF_002860085.1	Esch_coli_CRE1540
GCF_002887715.1	Esch_coli_BH100L_substr_MG2017
GCF_004358385.1	Esch_coli_CFSAN027350
GCF_002953755.1	Esch_coli_8FA
GCF_001021635.2	Esch_coli_APEC_O2-211
GCF_002870165.1	Esch_coli_SCEC020007
GCF_005037725.1	Esch_coli_FWSEC0001
GCF_003355175.1	Esch_coli_Es_ST2350_SE1_NDM_03_2018
GCF_001900495.1	Esch_coli_C2
GCF_003956165.1	Esch_coli_504838
GCF_002589795.1	Esch_coli_FDAARGOS_433
GCF_002953875.1	Esch_coli_2A
GCF_900636105.1	Esch_coli_NCTC9088
GCF_002741275.1	Esch_coli_D181
GCF_001900475.1	Esch_coli_H10
GCF_001645235.2	Esch_coli_2011C-4315
GCF_002077195.1	Esch_coli_FAM21845
GCF_004771235.1	Esch_coli_PF9285
GCF_002116715.2	Esch_coli_HB-Coli0
GCF_003018155.1	Esch_coli_2014C-3061
GCF_900474495.1	Esch_coli_NCTC11023
GCF_900092615.1	Esch_coli_NCTC86EC
GCF_003180975.1	Esch_coli_DA33133
GCF_002012165.1	Esch_coli_Ecol_AZ162
GCF_003052665.1	Esch_coli_ME8067
GCF_002953455.1	Esch_coli_KBN10P04869
GCF_003020885.1	Esch_coli_MS7163
GCF_005221845.1	Esch_coli_115
GCF_005954605.1	Esch_coli_KR2009
GCF_002952935.1	Esch_coli_3A
GCF_002803805.1	Esch_coli_CV839-15
GCF_001021615.1	Esch_coli_APEC_O18
GCF_004088295.1	Esch_coli_EC25
GCF_900747785.1	Esch_coli_f9610206-5e81-11e8-bf7f-3c4a9275d6c8
GCF_000017765.1	Esch_coli_HS
GCF_004010595.1	Esch_coli_2009C-3378
GCF_000212715.2	Esch_coli_UMNK88
GCF_004010695.1	Esch_coli_2010C-3142
GCF_003018815.1	Esch_coli_2013C-4991
GCF_002787215.1	Esch_coli_AR_0006
GCF_000520055.1	Esch_coli_RM13516
GCF_002357875.1	Esch_coli_MRY15-131
GCF_001806265.1	Esch_coli_NADC_5570_86-24_6565
GCF_002863885.1	Esch_coli_SMN013SH2
GCF_001280405.1	Esch_coli_SF-173
GCF_900184875.1	Esch_coli_6666666_257727_embl
GCF_001890205.1	Esch_coli_155
GCF_000981485.1	Esch_coli_K-12_substr_AG100
GCF_003017955.1	Esch_coli_2014C-3946
GCF_002012205.1	Esch_coli_Ecol_867
GCF_003325975.1	Esch_coli_AMSHJX01
GCF_003231115.1	Esch_coli_HS30-1
GCF_000013265.1	Esch_coli_UTI89
GCF_003204155.1	Esch_coli_AR_0085
GCF_003956385.1	Esch_coli_600468
GCF_001678925.1	Esch_coli_H1827_12
GCF_000009565.1	Esch_coli_BL21_DE3
GCF_000022665.1	Esch_coli_BL21_DE3
GCF_001566675.1	Esch_coli_ZH193
GCF_003073815.1	Esch_coli_AR437
GCF_000010745.1	Esch_coli_12009
GCF_005014075.1	Esch_coli_FWSEC0009
GCF_001280325.1	Esch_coli_SF-088
GCF_000743255.1	Esch_coli_ATCC_25922
GCF_006777065.1	Esch_coli_MSHS_472
GCF_003956245.1	Esch_coli_214-4
GCF_001900965.1	Esch_coli_S42
GCF_004135915.1	Esch_coli_U14A
GCF_001723505.1	Esch_coli_K-12_NEB_5-alpha
GCF_005222365.1	Esch_coli_105
GCF_003018455.1	Esch_coli_97-3250
GCF_000258025.1	Esch_coli_KO11FL
GCF_003031225.1	Esch_coli_HKUOPY1
GCF_001559675.1	Esch_coli_C3026
GCF_000784925.1	Esch_coli_ECONIH1
GCF_003018575.1	Esch_coli_2013C-4538
GCF_002953835.1	Esch_coli_4A
GCF_001679985.1	Esch_coli_210205630
GCF_002494365.2	Esch_coli_KL53
GCF_002953775.1	Esch_coli_7A
GCF_001485455.1	Esch_coli_ST648
GCF_001663475.1	Esch_coli_Eco889
GCF_001901065.1	Esch_coli_M6
GCF_000730345.1	Esch_coli_SS17
GCF_000013305.1	Esch_coli_536
GCF_900636055.1	Esch_coli_NCTC11121
GCF_003030365.1	Esch_coli_675SK2
GCF_002164645.2	Esch_coli_WCHEC4533
GCF_900096845.1	Esch_coli_106
GCF_005222345.1	Esch_coli_106
GCF_002208865.2	Esch_coli_FDAARGOS_293
GCF_000019425.1	Esch_coli_K-12_substr_DH10B
GCF_002310715.1	Esch_coli_1223
GCF_001677515.1	Esch_coli_08-00022
GCF_001618345.2	Esch_coli_Ecol_745
GCF_000148605.1	Esch_coli_UM146
GCF_002903125.1	Esch_coli_ECONIH6
GCF_002105735.1	Esch_coli_CFSAN051542
GCF_002056635.1	Esch_coli_AR_0104
GCF_003571785.1	Esch_coli_AR_0067
GCF_000010485.1	Esch_coli_SE15
GCF_001612495.1	Esch_coli_SRCC_1675
GCF_002249955.1	Esch_coli_CDC_03-98
GCF_002741195.1	Esch_coli_2014EL-1346-6
GCF_900635895.1	Esch_coli_NCTC5934
GCF_003018895.1	Esch_coli_2014C-3057
GCF_000210475.1	Esch_coli_ETEC_H10407
GCF_001860505.1	Esch_coli_Y5
GCF_003051985.2	Esch_coli_WCHEC005784
GCF_000023665.1	Esch_coli_BL21-Gold_DE3_pLysS_AG
GCF_000014845.1	Esch_coli_APEC_O1
GCF_000262125.1	Esch_coli_Xuzhou21
GCF_003013205.1	Esch_coli_RM14721
GCF_001932515.1	Esch_coli_tolC-
GCF_003443815.1	Esch_coli_E308
GCF_001900395.1	Esch_coli_D8
GCF_000284495.1	Esch_coli_LF82
GCF_001753465.1	Esch_coli_2149
GCF_900520325.1	Esch_coli_str_TO60
GCF_002310575.1	Esch_coli_317
GCF_900635185.1	Esch_coli_NCTC9112
GCF_002012085.1	Esch_coli_Ecol_AZ146
GCF_001566655.1	Esch_coli_MVAST0167
GCF_000800845.1	Esch_coli_RS218
GCF_002860105.1	Esch_coli_CRE1493
GCF_001753485.1	Esch_coli_8368
GCF_003112145.1	Esch_coli_RM8352
GCF_003351485.1	Esch_coli_M16807
GCF_001969285.2	Esch_coli_WCHEC050613
GCF_003290205.1	Esch_coli_99-3165
GCF_002237325.1	Esch_coli_WAT
GCF_002934025.1	Esch_coli_DTU-1
GCF_001660565.1	Esch_coli_S51
GCF_005221605.1	Esch_coli_141
GCF_000025745.1	Esch_coli_IHE3034
GCF_001183685.1	Esch_coli_DH1Ec169
GCF_004010615.1	Esch_coli_08-3918
GCF_005222005.1	Esch_coli_122
GCF_006364695.1	Esch_coli_FDAARGOS_772
GCF_003288455.1	Esch_coli_AR_451
GCF_000008865.2	Esch_coli_Sakai_substr_RIMD_0509952
GCF_001650275.1	Esch_coli_180-PT54
GCF_003966775.1	Esch_coli_SK1144
GCF_003018475.1	Esch_coli_2015C-4136CT1
GCF_001900715.1	Esch_coli_D9
GCF_005221945.1	Esch_coli_139
GCF_002180095.1	Esch_coli_AR_0149
GCF_002180055.1	Esch_coli_AR_0149
GCF_002952695.1	Esch_coli_FORC_042
GCF_001886575.1	Esch_coli_MRSN346355
GCF_000148365.1	Esch_coli_ABU_83972
GCF_001901165.1	Esch_coli_M15
GCF_003711045.1	Esch_coli_WCHEC020031
GCF_003017975.1	Esch_coli_2013C-4361
GCF_002741475.1	Esch_coli_B4103-1
GCF_003018875.1	Esch_coli_2013C-3250
GCF_001900945.1	Esch_coli_S40
GCF_900186905.1	Esch_coli_NCTC122
GCF_000219515.2	Esch_coli_PCN033
GCF_000091005.1	Esch_coli_11368
GCF_002012045.1	Esch_coli_Ecol_545
GCF_003856575.1	Esch_coli_4_2-1
GCF_003352425.1	Esch_coli_FORC_064
GCF_000988465.1	Esch_coli_SQ2203
GCF_002012025.1	Esch_coli_Ecol_542
GCF_000987875.1	Esch_coli_SEC470
GCF_003691425.1	Esch_coli_CP53
GCF_003586045.1	Esch_coli_M8
GCF_001901085.1	Esch_coli_M8
GCF_001753525.1	Esch_coli_9234
GCF_001900295.1	Esch_coli_C1
GCF_002945135.2	Esch_coli_WCHEC005237
GCF_002953015.1	Esch_coli_9FA
GCF_000967155.2	Esch_coli_HUSEC2011
GCF_005885955.1	Esch_coli_ECP17-46
GCF_002803905.1	Esch_coli_AMA1167
GCF_002165115.2	Esch_coli_SCEC020001
GCF_002796585.1	Esch_coli_AR_0017
GCF_900149915.1	Esch_coli_EPEC_E2348_69_variety_2
GCF_000833635.2	Esch_coli_USML2
GCF_002899495.1	Esch_coli_CAR
GCF_005222045.1	Esch_coli_119
GCF_000022345.1	Esch_coli_K-12_substr_BW2952
GCF_002302335.1	Esch_coli_ETEC-2264
GCF_001900925.1	Esch_coli_S21
GCF_002741315.1	Esch_coli_F5505-C1
GCF_002012305.1	Esch_coli_Ecol_244
GCF_002012145.1	Esch_coli_Ecol_AZ159
GCF_006777045.1	Esch_coli_CLSC36
GCF_003176855.1	Esch_coli_RM10466
GCF_002163955.1	Esch_coli_KSC207
GCF_000233895.1	Esch_coli_clone_D_i14
GCF_003018075.1	Esch_coli_2013C-3492
GCF_002142695.1	Esch_coli_5CRE51
GCF_002142675.1	Esch_coli_Z1002
GCF_005221505.1	Esch_coli_150
GCF_002844685.1	Esch_coli_ExPEC_XM
GCF_003956425.1	Esch_coli_504211
GCF_002078275.1	Esch_coli_BLK9
GCF_900618295.1	Esch_coli_ecoli019
GCF_004114395.1	Esch_coli_RS571
GCF_004358965.1	Esch_coli_CJ236
GCF_001900415.1	Esch_coli_H5
GCF_000299475.1	Esch_coli_2009EL-2071
GCF_000270105.1	Esch_coli_DH1
GCF_000023365.1	Esch_coli_DH1
GCF_004792495.1	Esch_coli_PigCaeca_2
GCF_003073875.1	Esch_coli_AR436
GCF_005671355.1	Esch_coli_BA22372
GCF_002853715.1	Esch_coli_14EC020
GCF_900636605.1	Esch_coli_NCTC9041
GCF_002741255.1	Esch_coli_90-9280
GCF_005221565.1	Esch_coli_149
GCF_001753445.1	Esch_coli_1130
GCF_002165095.2	Esch_coli_SCEC020022
GCF_900520285.1	Esch_coli_str_TO6
GCF_001695515.1	Esch_coli_FRIK944
GCF_005221825.1	Esch_coli_117
GCF_003018495.1	Esch_coli_2015C-4498
GCF_002863685.1	Esch_coli_SMN152SH1
GCF_003030025.1	Esch_coli_CFSAN064036
GCF_001901145.1	Esch_coli_M11
GCF_002164595.2	Esch_coli_WCHEC000837
GCF_003268695.1	Esch_coli_WCHEC035148
GCF_002953035.1	Esch_coli_8A
GCF_003812625.1	Esch_coli_FDAARGOS_536
GCF_002763515.2	Esch_coli_BH100_substr_MG2014
GCF_003180995.1	Esch_coli_DA33137
GCF_003017765.1	Esch_coli_2013C-3033
GCF_001420955.1	Esch_coli_2009C-3133
GCF_002209105.2	Esch_coli_FDAARGOS_348
GCF_001043215.1	Esch_coli_NCM3722
GCF_003052645.1	Esch_coli_J53
GCF_900474625.1	Esch_coli_NCTC9967
GCF_002285755.1	Esch_coli_PA45B
GCF_003018795.1	Esch_coli_2012C-4606
GCF_900497485.1	Esch_coli_EC-1639
GCF_005843885.1	Esch_sp._E4742
GCF_003316815.1	Esch_albertii_07-3866
GCF_003860365.1	Esch_albertii_06-3542
GCF_002895205.1	Esch_albertii_1551-2
GCF_003312525.2	Esch_albertii_2012EL-1823B
GCF_001549955.1	Esch_albertii_EC06-170
GCF_002285475.1	Esch_albertii_CB9786
GCF_000512125.1	Esch_albertii_KF1
GCF_002872455.1	Esch_albertii_ChinaSP140150
GCF_002285455.1	Esch_albertii_NIAH_Bird_3
GCF_003864095.1	Esch_albertii_NCTC_9362
GCF_003312545.2	Esch_albertii_2013C-4143
GCF_003312485.2	Esch_albertii_05-3106
GCF_003860385.1	Esch_albertii_2014C-4015
GCF_002741375.1	Esch_albertii_2014C-4356
GCF_000026225.1	Esch_fergusonii_ATCC_35469
GCF_003944565.2	Esch_fergusonii_EFCF056
GCF_002900365.1	Esch_marmotae_HT073016
GCF_000776045.1	Esch_coli_UPEC-23
GCF_000782275.1	Esch_coli_BLOOD-09-0249
GCF_001030245.1	Esch_coli_BWH49
GCF_000355575.1	Esch_coli_2785200
GCF_000812725.1	Esch_coli_EC2-1
GCF_000408345.1	Esch_coli_KTE61_V1
GCF_000713095.1	Esch_coli_6-319-05_S4_C2
GCF_000819325.1	Esch_coli_CVM_N38381PS
GCF_000782095.1	Esch_coli_BLOOD-09-0626
GCF_000356045.1	Esch_coli_180050
GCF_000190835.1	Esch_coli_E482
